scenario,scenario_label,roof_scenario,roof_label,depot_id,depot_name,grid_cap_kw,pv_cap_max_kwp,installed_pv_kwp,installed_bess_energy_kwh,installed_bess_power_kw,grid_energy_kwh,peak_grid_kw,bus_charge_kwh,unserved_kwh,pv_generation_kwh,pv_used_kwh,pv_curtailment_pct,bess_charge_kwh,bess_discharge_kwh,energy_cost_cop,co2_kg,objective_cop,termination_condition,solver,solver_manager,capacity_mode
S4,Smart charging with PV+BESS,R1,"Internal depot roofs, conservative",PZ048,Venecia,7117.5,0.0,0.0,14570.15,4927.5,42550.93696763203,2363.940942646224,41629.00000000001,0.0,0.0,0.0,0.0,9455.763770584894,8533.826802952868,8893174.33523333,7531.515843270869,16264184.812126132,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R1,"Internal depot roofs, conservative",PZ049,Escritorio IV,13600.0,0.0,0.0,13323.275,4522.5,38909.54003407155,2161.641113003975,38066.50000000001,0.0,0.0,0.0,0.0,8646.5644520159,7803.524417944349,8132119.936394331,6886.988586030664,14874532.638439402,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R1,"Internal depot roofs, conservative",PZ050,Usme II,7702.5,265.1990981766183,265.1990981766183,16329.075,5332.5,46711.829598070035,2595.101644337224,46654.50000000001,0.0,981.4258675936949,981.4258675936949,0.0,10653.90221193566,9615.146746271934,9762803.68278027,8267.993838858396,18164763.838260375,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R1,"Internal depot roofs, conservative",PZ052,Perdomo,7605.0,115.17133957979686,115.17133957979686,14277.55,5265.0,41272.604133745546,2292.922451874753,40793.0,0.0,426.21612458784693,426.21612458784693,0.0,9290.464188034824,8384.64392970143,8626001.91647195,7305.250931672962,15978509.053718194,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R2,"Internal depot roofs, medium",PZ001,Las Mercedes,3120.0,16.144793662568954,16.144793662568954,8217.3,2160.0,23938.544573170733,1329.9191429539296,23478.000000000007,0.0,59.747254935442754,59.747254935442754,0.0,5336.326442114583,4816.034614008411,5003171.854544675,4237.1223894512195,9088993.083631456,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R2,"Internal depot roofs, medium",PZ006,Perdomo I,487.5,84.90565407903247,84.90565407903247,1173.9,337.5,3115.8355561201633,173.10197534000906,3354.0,0.0,314.2114954049696,314.2114954049696,0.0,779.9697592321328,703.9227077069999,651211.7188294516,551.5028934332688,1290432.2539414132,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R2,"Internal depot roofs, medium",PZ039,El Refugio,4095.0,176.89707293923104,176.89707293923104,9707.25,2835.0,27545.76026593933,1530.3200147744074,27735.0,0.0,654.6453757868649,654.6453757868649,0.0,4773.391197191757,4307.98555546556,5757082.351156846,4875.599567071262,10711366.455013923,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R2,"Internal depot roofs, medium",PZ040,Aeropuerto,4290.0,186.823450319716,186.823450319716,10134.6,2970.0,28909.78373020319,1606.0990961223997,28956.000000000004,0.0,691.3800539953739,691.3800539953739,0.0,6617.064453318591,5971.900669120028,6042164.169079561,5117.031720245965,11226080.224481242,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R2,"Internal depot roofs, medium",PZ041,Usme,4485.0,29.233544549791347,29.233544549791347,11765.3375,3105.0,34209.254999756704,1800.4871052503547,33615.250000000015,0.0,108.18497129092972,108.18497129092972,0.0,7201.9484210014125,6499.758449953776,7241793.472144191,6055.038134956936,12994824.31905892,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R2,"Internal depot roofs, medium",PZ047,Venecia,5752.5,0.0,0.0,12245.975,3982.5,35763.37308347529,1986.8540601930724,34988.49999999999,0.0,0.0,0.0,0.0,7947.416240772288,7172.54315729699,7474568.935797434,6330.117035775127,13648876.33845626,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R2,"Internal depot roofs, medium",PZ048,Venecia,7117.5,0.0,0.0,14570.15,4927.5,42550.93696763203,2363.940942646224,41629.00000000001,0.0,0.0,0.0,0.0,9455.763770584894,8533.826802952868,8893174.33523333,7531.515843270869,16264184.812126132,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R2,"Internal depot roofs, medium",PZ049,Escritorio IV,13600.0,0.0,0.0,13323.275,4522.5,38909.54003407155,2161.641113003975,38066.50000000001,0.0,0.0,0.0,0.0,8646.5644520159,7803.524417944349,8132119.936394331,6886.988586030664,14874532.638439402,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R2,"Internal depot roofs, medium",PZ050,Usme II,7702.5,424.3185570825893,424.3185570825893,16329.075,5332.5,46126.28681176724,2562.571489542625,46654.5,0.0,1570.281388149912,1570.281388149912,0.0,10687.87897350932,9645.81077359216,9640424.848131102,8164.352765682802,18142032.98563932,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R2,"Internal depot roofs, medium",PZ052,Perdomo,7605.0,184.274143327675,184.274143327675,14277.55,5265.0,41018.31312165899,2278.7951734254993,40793.000000000015,0.0,681.9457993405551,681.9457993405551,0.0,9305.2197025593,8397.960781559766,8572854.924571654,7260.241422533641,15968637.441166881,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R3,"Internal depot roofs, high",PZ001,Las Mercedes,3120.0,22.199091286032314,22.199091286032314,8217.3,2160.0,23916.2653979905,1328.6814109994723,23477.999999999996,0.0,82.1524755362338,82.1524755362338,0.0,5337.619215658828,4817.201342132093,4998515.492005027,4233.178975444319,9088128.20294402,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R3,"Internal depot roofs, high",PZ006,Perdomo I,487.5,116.74527435866965,116.74527435866965,1173.9,337.5,2998.669119648189,166.5927288693438,3354.0,0.0,432.0408061818332,432.0408061818332,0.0,786.7684700515081,710.058544221486,626723.8551056532,530.7644341777293,1285883.836538144,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R3,"Internal depot roofs, high",PZ039,El Refugio,4095.0,243.2334752914427,243.2334752914427,9707.25,2835.0,27302.993427928333,1516.832968218241,27735.0,0.0,900.1373917069392,900.1373917069392,0.0,4801.341739848956,4333.2109202136835,5706343.919359504,4832.629836743315,10702245.626504773,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R3,"Internal depot roofs, high",PZ040,Aeropuerto,4290.0,256.8822441896095,256.8822441896095,10134.6,2970.0,28651.974775537048,1591.776376418725,28956.0,0.0,950.6475742436392,950.6475742436392,0.0,6632.024100314766,5985.401750534075,5988281.924823122,5071.399535270059,11216072.044908395,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R3,"Internal depot roofs, high",PZ041,Usme,4485.0,40.1961237559631,40.1961237559631,11765.3375,3105.0,34167.83544465472,1798.30712866604,33615.25000000002,0.0,148.75433552502835,148.75433552502835,0.0,7193.228514664153,6491.8887344844,7233025.322596392,6047.706873703884,12992982.642283821,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R3,"Internal depot roofs, high",PZ047,Venecia,5752.5,0.0,0.0,12245.975,3982.5,35763.37308347529,1986.8540601930724,34988.49999999999,0.0,0.0,0.0,0.0,7947.416240772288,7172.54315729699,7474568.935797434,6330.117035775127,13648876.33845626,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R3,"Internal depot roofs, high",PZ048,Venecia,7117.5,0.0,0.0,14570.15,4927.5,42550.93696763203,2363.940942646224,41629.00000000001,0.0,0.0,0.0,0.0,9455.763770584894,8533.826802952868,8893174.33523333,7531.515843270869,16264184.812126132,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R3,"Internal depot roofs, high",PZ049,Escritorio IV,13600.0,0.0,0.0,13323.275,4522.5,38909.54003407155,2161.641113003975,38066.50000000001,0.0,0.0,0.0,0.0,8646.5644520159,7803.524417944349,8132119.936394331,6886.988586030664,14874532.638439402,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R3,"Internal depot roofs, high",PZ050,Usme II,7702.5,583.4380159885603,583.4380159885603,16329.075,5332.5,45540.74402546446,2530.0413347480257,46654.5,0.0,2159.136908706129,2159.136908706129,0.0,10721.855735082983,9676.474800912394,9518046.013481937,8060.71169250721,18119302.13301827,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R3,"Internal depot roofs, high",PZ052,Perdomo,7605.0,253.37694707555312,253.37694707555312,14277.55,5265.0,40764.02210957241,2264.667894976245,40793.0,0.0,937.6754740932633,937.6754740932633,0.0,9319.97521708377,8411.277633418104,8519707.932671355,7215.2319133943165,15958765.828615567,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R4,"Depot plus nearby roofs, medium",PZ001,Las Mercedes,3120.0,11758.617553739366,11758.617553739366,8217.3,2160.0,0.0,0.0,23478.0,0.0,43515.27404778547,23477.999999999996,46.04653075557313,0.0,-4.142792943395598e-13,0.0,0.0,12510197.26655829,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R4,"Depot plus nearby roofs, medium",PZ006,Perdomo I,487.5,111087.04939402036,111087.04939402036,1173.9,337.5,0.0,0.0,7500.0,0.0,411101.33699377085,7500.0,98.17563230155253,0.0,0.0,0.0,0.0,92673926.72949855,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R4,"Depot plus nearby roofs, medium",PZ039,El Refugio,4095.0,124334.2906303316,124334.2906303316,9707.25,2835.0,0.0,0.0,50400.0,0.0,460125.5807146569,50400.0,89.04646859196139,0.0,0.0,0.0,0.0,106559640.05237408,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R4,"Depot plus nearby roofs, medium",PZ040,Aeropuerto,4290.0,119487.44511316717,119487.44511316717,10134.6,2970.0,0.0,0.0,52800.0,0.0,442188.7943549697,52800.0,88.05939890968506,0.0,0.0,0.0,0.0,102679045.69400626,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R4,"Depot plus nearby roofs, medium",PZ041,Usme,4485.0,16029.339424553058,16029.339424553058,11765.3375,3105.0,0.0,0.0,33615.25,0.0,59319.991884809526,33615.25,43.332342213944095,0.0,1.8189894035458565e-12,0.0,0.0,17243590.598697226,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R4,"Depot plus nearby roofs, medium",PZ047,Venecia,5752.5,74334.87602402769,74334.87602402769,12245.975,3982.5,0.0,0.0,53100.0,0.0,275092.0749578297,53100.0,80.69737195877417,0.0,0.0,0.0,0.0,65936314.74105533,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R4,"Depot plus nearby roofs, medium",PZ048,Venecia,7117.5,75029.31442354406,75029.31442354406,14570.15,4927.5,0.0,0.0,65700.0,0.0,277661.9924779935,65700.0,76.33813709479625,0.0,0.0,0.0,0.0,67332790.44717413,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R4,"Depot plus nearby roofs, medium",PZ049,Escritorio IV,13600.0,75817.4076745315,75817.4076745315,13323.275,4522.5,0.0,0.0,60300.0,0.0,280578.4997659632,60300.0,78.50868828142656,0.0,0.0,0.0,0.0,67561149.69018617,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R4,"Depot plus nearby roofs, medium",PZ050,Usme II,7702.5,19412.891423495883,19412.891423495883,16329.075,5332.5,0.0,0.0,46654.50000000001,0.0,71841.548251111,46654.5,35.05916682512683,0.0,0.0,0.0,0.0,21712557.99891494,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R4,"Depot plus nearby roofs, medium",PZ052,Perdomo,7605.0,88506.69713794823,88506.69713794823,14277.55,5265.0,0.0,0.0,70200.0,0.0,327537.9238605632,70200.0,78.56736735319694,0.0,0.0,0.0,0.0,78485093.23897508,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R5,Maximum technical roof sensitivity,PZ001,Las Mercedes,3120.0,132473.31964420393,132473.31964420393,8217.3,2160.0,0.0,0.0,38400.0,0.0,490245.79479619244,38400.0,92.16719441398496,0.0,0.0,0.0,0.0,112786081.30444556,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R5,Maximum technical roof sensitivity,PZ006,Perdomo I,487.5,541085.818270127,541085.818270127,1173.9,337.5,0.0,0.0,7500.0,0.0,2002403.561284898,7500.0,99.62545012678727,0.0,0.0,0.0,0.0,449867424.60137683,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R5,Maximum technical roof sensitivity,PZ039,El Refugio,4095.0,601641.0469773205,601641.0469773205,9707.25,2835.0,0.0,0.0,63000.0,0.0,2226501.1101827156,63000.0,97.17044830061505,0.0,0.0,0.0,0.0,503051170.256229,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R5,Maximum technical roof sensitivity,PZ040,Aeropuerto,4290.0,686081.6706431215,686081.6706431215,10134.6,2970.0,0.0,0.0,66000.0,0.0,2538991.6612862116,66000.0,97.40054286091805,0.0,0.0,0.0,0.0,573340331.1205328,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R5,Maximum technical roof sensitivity,PZ041,Usme,4485.0,32364.24182957695,32364.24182957695,11765.3375,3105.0,0.0,0.0,41400.0,0.0,119770.78479901541,41400.0,65.43397451267236,0.0,0.0,0.0,0.0,30812747.884185567,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R5,Maximum technical roof sensitivity,PZ047,Venecia,5752.5,331848.57081349957,331848.57081349957,12245.975,3982.5,0.0,0.0,70800.0,0.0,1228076.466924732,70800.0,94.23488667792057,0.0,0.0,0.0,0.0,279849060.6593235,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R5,Maximum technical roof sensitivity,PZ048,Venecia,7117.5,340962.32266664394,340962.32266664394,14570.15,4927.5,0.0,0.0,87600.0,0.0,1261803.8509203931,87600.0,93.05755803993607,0.0,0.0,0.0,0.0,288239333.18500394,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R5,Maximum technical roof sensitivity,PZ049,Escritorio IV,13600.0,332936.84770568216,332936.84770568216,13323.275,4522.5,0.0,0.0,80400.0,0.0,1232103.867848928,80400.0,93.4745761215435,0.0,0.0,0.0,0.0,281146394.12154204,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R5,Maximum technical roof sensitivity,PZ050,Usme II,7702.5,43143.00300092166,43143.00300092166,16329.075,5332.5,0.0,0.0,46654.5,0.0,159659.89116063307,46654.5,70.77882262047822,0.0,0.0,0.0,0.0,41424804.10925876,optimal,appsi_highs,local,technical
S4,Smart charging with PV+BESS,R5,Maximum technical roof sensitivity,PZ052,Perdomo,7605.0,395390.468579418,395390.468579418,14277.55,5265.0,0.0,0.0,93600.0,0.0,1463226.8221568395,93600.0,93.60317904355863,0.0,0.0,0.0,0.0,333408817.89939606,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R1,"Internal depot roofs, conservative",PZ001,Las Mercedes,1404.0,10.090496039105595,10.090496039105595,8217.3,2160.0,23960.823748350955,1331.1568749083865,23478.0,0.0,37.342034334651714,37.342034334651714,0.0,5335.033668570337,4814.867885884729,5007828.217084321,4241.065803458119,9089857.964318892,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R1,"Internal depot roofs, conservative",PZ006,Perdomo I,219.375,53.06603379939529,53.06603379939529,1173.9,337.5,3233.0019925921383,179.61122181067435,3354.000000000001,0.0,196.382184628106,196.382184628106,0.0,773.1710484127577,697.7868711925139,675699.5825532502,572.2413526888084,1294980.6713446826,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R1,"Internal depot roofs, conservative",PZ039,El Refugio,1842.75,110.5606705870194,110.5606705870194,9707.25,2835.0,27788.527103950335,1543.8070613305742,27735.000000000004,0.0,409.15335986679054,409.15335986679054,0.0,4745.4406545345555,4282.760190717437,5807820.782954187,4918.569297399209,10720487.283523075,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R1,"Internal depot roofs, conservative",PZ040,Aeropuerto,1930.5,116.76465644982248,116.76465644982248,10134.6,2970.0,29167.592684869327,1620.4218158260737,28956.0,0.0,432.1125337471086,432.1125337471086,0.0,6602.104806322415,5958.39958770598,6096046.413335998,5162.663905221871,11236088.404054089,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R1,"Internal depot roofs, conservative",PZ041,Usme,2018.25,18.27096534361959,18.27096534361959,11765.3375,3105.0,34250.67455485868,1802.6670818346688,33615.25,0.0,67.61560705683107,67.61560705683107,0.0,7210.668327338671,6507.628165423148,7250561.621691989,6062.369396209986,12996665.995834015,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R1,"Internal depot roofs, conservative",PZ047,Venecia,2588.625,0.0,0.0,12245.975,3982.5,35763.37308347531,1986.8540601930763,34988.49999999999,0.0,0.0,0.0,0.0,7947.416240772288,7172.5431572969865,7474568.935797435,6330.117035775129,13648876.338456262,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R1,"Internal depot roofs, conservative",PZ048,Venecia,3202.875,0.0,0.0,14570.15,4927.5,42550.93696763204,2363.9409426462285,41629.0,0.0,0.0,0.0,0.0,9455.763770584897,8533.826802952868,8893174.335233334,7531.51584327087,16264184.812126135,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R1,"Internal depot roofs, conservative",PZ049,Escritorio IV,6120.0,0.0,0.0,13323.275,4522.5,38909.54003407154,2161.6411130039764,38066.5,0.0,0.0,0.0,0.0,8646.5644520159,7803.524417944349,8132119.936394329,6886.988586030663,14874532.6384394,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R1,"Internal depot roofs, conservative",PZ050,Usme II,3466.125,265.1990981766183,265.1990981766183,16329.075,5332.5,46711.829598070035,2595.101644337224,46654.50000000001,0.0,981.4258675936949,981.4258675936949,0.0,10653.90221193566,9615.146746271934,9762803.68278027,8267.993838858396,18164763.838260375,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R1,"Internal depot roofs, conservative",PZ052,Perdomo,3422.25,115.17133957979686,115.17133957979686,14277.55,5265.0,41272.604133745546,2292.922451874753,40793.0,0.0,426.21612458784693,426.21612458784693,0.0,9290.464188034824,8384.64392970143,8626001.91647195,7305.250931672962,15978509.053718194,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ001,Las Mercedes,1404.0,16.144793662568954,16.144793662568954,8217.3,2160.0,23938.544573170733,1329.9191429539296,23478.000000000007,0.0,59.747254935442754,59.747254935442754,0.0,5336.326442114583,4816.034614008411,5003171.854544675,4237.1223894512195,9088993.083631456,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ006,Perdomo I,219.375,84.90565407903247,84.90565407903247,1173.9,337.5,3115.8355561201633,173.10197534000906,3354.0,0.0,314.2114954049696,314.2114954049696,0.0,779.9697592321328,703.9227077069999,651211.7188294516,551.5028934332688,1290432.2539414132,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ039,El Refugio,1842.75,176.89707293923104,176.89707293923104,9707.25,2835.0,27545.76026593933,1530.3200147744074,27735.0,0.0,654.6453757868649,654.6453757868649,0.0,4773.391197191757,4307.98555546556,5757082.351156846,4875.599567071262,10711366.455013923,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ040,Aeropuerto,1930.5,186.823450319716,186.823450319716,10134.6,2970.0,28909.78373020319,1606.0990961223997,28956.000000000004,0.0,691.3800539953739,691.3800539953739,0.0,6617.064453318591,5971.900669120028,6042164.169079561,5117.031720245965,11226080.224481242,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ041,Usme,2018.25,29.233544549791347,29.233544549791347,11765.3375,3105.0,34209.25499975671,1800.4871052503552,33615.25000000001,0.0,108.18497129092972,108.18497129092972,0.0,7201.948421001411,6499.758449953769,7241793.472144193,6055.038134956938,12994824.319058921,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ047,Venecia,2588.625,0.0,0.0,12245.975,3982.5,35763.37308347531,1986.8540601930763,34988.49999999999,0.0,0.0,0.0,0.0,7947.416240772288,7172.5431572969865,7474568.935797435,6330.117035775129,13648876.338456262,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ048,Venecia,3202.875,0.0,0.0,14570.15,4927.5,42550.93696763204,2363.9409426462285,41629.0,0.0,0.0,0.0,0.0,9455.763770584897,8533.826802952868,8893174.335233334,7531.51584327087,16264184.812126135,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ049,Escritorio IV,6120.0,0.0,0.0,13323.275,4522.5,38909.54003407154,2161.6411130039764,38066.5,0.0,0.0,0.0,0.0,8646.5644520159,7803.524417944349,8132119.936394329,6886.988586030663,14874532.6384394,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ050,Usme II,3466.125,424.3185570825893,424.3185570825893,16329.075,5332.5,46126.28681176724,2562.571489542625,46654.5,0.0,1570.281388149912,1570.281388149912,0.0,10687.87897350932,9645.81077359216,9640424.848131102,8164.352765682802,18142032.98563932,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R2,"Internal depot roofs, medium",PZ052,Perdomo,3422.25,184.274143327675,184.274143327675,14277.55,5265.0,41018.31312165899,2278.7951734254993,40793.000000000015,0.0,681.9457993405551,681.9457993405551,0.0,9305.2197025593,8397.960781559766,8572854.924571654,7260.241422533641,15968637.441166881,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ001,Las Mercedes,1404.0,22.199091286032314,22.199091286032314,8217.3,2160.0,23916.2653979905,1328.6814109994723,23477.999999999996,0.0,82.1524755362338,82.1524755362338,0.0,5337.619215658828,4817.201342132093,4998515.492005027,4233.178975444319,9088128.20294402,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ006,Perdomo I,219.375,116.74527435866965,116.74527435866965,1173.9,337.5,2998.669119648189,166.5927288693438,3354.0,0.0,432.0408061818332,432.0408061818332,0.0,786.7684700515081,710.058544221486,626723.8551056532,530.7644341777293,1285883.836538144,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ039,El Refugio,1842.75,243.2334752914427,243.2334752914427,9707.25,2835.0,27302.993427928333,1516.832968218241,27735.0,0.0,900.1373917069392,900.1373917069392,0.0,4801.341739848956,4333.2109202136835,5706343.919359504,4832.629836743315,10702245.626504773,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ040,Aeropuerto,1930.5,256.8822441896095,256.8822441896095,10134.6,2970.0,28651.974775537048,1591.776376418725,28956.0,0.0,950.6475742436392,950.6475742436392,0.0,6632.024100314766,5985.401750534075,5988281.924823122,5071.399535270059,11216072.044908395,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ041,Usme,2018.25,40.1961237559631,40.1961237559631,11765.3375,3105.0,34167.83544465471,1798.3071286660393,33615.25,0.0,148.75433552502835,148.75433552502835,0.0,7193.228514664147,6491.888734484398,7233025.322596391,6047.706873703884,12992982.642283821,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ047,Venecia,2588.625,0.0,0.0,12245.975,3982.5,35763.37308347531,1986.8540601930763,34988.49999999999,0.0,0.0,0.0,0.0,7947.416240772288,7172.5431572969865,7474568.935797435,6330.117035775129,13648876.338456262,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ048,Venecia,3202.875,0.0,0.0,14570.15,4927.5,42550.93696763204,2363.9409426462285,41629.0,0.0,0.0,0.0,0.0,9455.763770584897,8533.826802952868,8893174.335233334,7531.51584327087,16264184.812126135,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ049,Escritorio IV,6120.0,0.0,0.0,13323.275,4522.5,38909.54003407154,2161.6411130039764,38066.5,0.0,0.0,0.0,0.0,8646.5644520159,7803.524417944349,8132119.936394329,6886.988586030663,14874532.6384394,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ050,Usme II,3466.125,583.4380159885603,583.4380159885603,16329.075,5332.5,45540.74402546446,2530.0413347480257,46654.5,0.0,2159.136908706129,2159.136908706129,0.0,10721.855735082983,9676.474800912394,9518046.013481937,8060.71169250721,18119302.13301827,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R3,"Internal depot roofs, high",PZ052,Perdomo,3422.25,253.37694707555312,253.37694707555312,14277.55,5265.0,40764.02210957241,2264.667894976245,40793.0,0.0,937.6754740932633,937.6754740932633,0.0,9319.97521708377,8411.277633418104,8519707.932671355,7215.2319133943165,15958765.828615567,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ001,Las Mercedes,1404.0,11758.617553739366,11758.617553739366,8217.3,2160.0,0.0,0.0,23478.0,0.0,43515.27404778547,23478.0,46.04653075557312,0.0,8.007816632016329e-13,0.0,0.0,12510197.26655829,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ006,Perdomo I,219.375,111087.04939402036,111087.04939402036,1173.9,337.5,0.0,0.0,7500.0,0.0,411101.33699377085,7500.0,98.17563230155253,0.0,0.0,0.0,0.0,92673926.72949855,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ039,El Refugio,1842.75,124334.2906303316,124334.2906303316,9707.25,2835.0,0.0,0.0,50400.0,0.0,460125.5807146569,50400.0,89.04646859196139,0.0,0.0,0.0,0.0,106559640.05237408,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ040,Aeropuerto,1930.5,119487.44511316717,119487.44511316717,10134.6,2970.0,0.0,0.0,52800.0,0.0,442188.7943549697,52800.0,88.05939890968506,0.0,0.0,0.0,0.0,102679045.69400626,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ041,Usme,2018.25,16029.339424553058,16029.339424553058,11765.3375,3105.0,0.0,0.0,33615.25,0.0,59319.991884809526,33615.25,43.332342213944095,0.0,0.0,0.0,0.0,17243590.598697226,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ047,Venecia,2588.625,74334.87602402769,74334.87602402769,12245.975,3982.5,0.0,0.0,56627.10862703844,0.0,275092.0749578297,56627.10862703844,79.41521629231991,0.0,0.0,0.0,0.0,65936314.74105533,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ048,Venecia,3202.875,75029.31442354406,75029.31442354406,14570.15,4927.5,0.0,0.0,69260.05897014643,0.0,277661.9924779935,69260.05897014643,75.05598142834198,0.0,0.0,0.0,0.0,67332790.44717413,optimal,appsi_highs,local,technical
S6,PV+BESS under tight grid connection,R4,"Depot plus nearby roofs, medium",PZ049,Escritorio IV,6120.0,75817.4076745315,75817.4076745315,13323.275,4522.5,0.0,0.0,60300.0,0.0,280578.4997659632,60300.0,78.50868828142656,0.0,0.0,0.0,0.0,67561149.69018617,optimal,appsi_highs,local,technical
