scenario,scenario_label,roof_scenario,roof_label,depot_id,depot_name,grid_cap_kw,pv_cap_max_kwp,installed_pv_kwp,installed_bess_energy_kwh,installed_bess_power_kw,grid_energy_kwh,peak_grid_kw,bus_charge_kwh,unserved_kwh,pv_generation_kwh,pv_used_kwh,pv_curtailment_pct,bess_charge_kwh,bess_discharge_kwh,energy_cost_cop,co2_kg,objective_cop,termination_condition,solver,solver_manager,capacity_mode
S4,Smart charging with PV+BESS,R5,Maximum technical roof sensitivity,PZ041,Usme,4485.0,32364.24182957695,9083.45121047107,-0.0,-0.0,0.0,-0.0,33615.25,0.0,33615.25,33615.25,0.0,0.0,0.0,0.0,0.0,7545486.046615968,optimal,appsi_highs,local,optimized
S4,Smart charging with PV+BESS,R5,Maximum technical roof sensitivity,PZ047,Venecia,5752.5,331848.57081349957,0.0,-2.3372249554834946e-12,0.0,34988.5,2332.566666666667,34988.5,0.0,0.0,0.0,0.0,-6.098215602337497e-12,-4.014101643671589e-12,7543597.276898338,6192.9645,9876163.943565005,optimal,appsi_highs,local,optimized
S4,Smart charging with PV+BESS,R5,Maximum technical roof sensitivity,PZ048,Venecia,7117.5,340962.32266664394,0.0,-5.374150162343838e-13,0.0,41629.0,2775.2666666666705,41629.0,0.0,-5.65700017088825e-13,-5.65700017088825e-13,0.0,-1.13140003417765e-12,-1.0210885308453294e-12,8975303.629478283,7368.333,11750570.29614495,optimal,appsi_highs,local,optimized
S4,Smart charging with PV+BESS,R5,Maximum technical roof sensitivity,PZ049,Escritorio IV,13600.0,332936.84770568216,0.0,-4.786814219857517e-13,0.0,38066.50000000001,2537.7666666666737,38066.50000000001,0.0,-5.038751810376334e-13,-5.038751810376334e-13,0.0,-1.1546627124564339e-12,-1.0420830979919315e-12,8207220.822300202,6737.7705000000005,10744987.48896687,optimal,appsi_highs,local,optimized
S4,Smart charging with PV+BESS,R5,Maximum technical roof sensitivity,PZ050,Usme II,7702.5,43143.00300092166,0.0,-1.0845951054426314e-12,0.0,46654.49999999999,3110.3000000000047,46654.5,0.0,-1.1416790583606645e-12,-1.1416790583606645e-12,0.0,-2.1985572505871006e-12,-1.9841979186548583e-12,10058812.442804163,8257.846499999998,13169112.442804163,optimal,appsi_highs,local,optimized
S4,Smart charging with PV+BESS,R5,Maximum technical roof sensitivity,PZ052,Perdomo,7605.0,395390.468579418,0.0,-0.0,0.0,40793.00000000001,2719.533333333338,40793.00000000001,0.0,0.0,0.0,0.0,5.239862254292944e-13,6.8963992104578e-14,8795060.197393827,7220.361000000001,11514593.530727161,optimal,appsi_highs,local,optimized
S5,Depot and nearby rooftops,R1,"Internal depot roofs, conservative",PZ001,Las Mercedes,3120.0,10.090496039105595,0.0,-0.0,-0.0,23478.0,1565.2000000000003,23478.0,0.0,0.0,0.0,0.0,0.0,0.0,5061908.251768986,4155.606,6627108.251768986,optimal,appsi_highs,local,optimized
S5,Depot and nearby rooftops,R1,"Internal depot roofs, conservative",PZ006,Perdomo I,487.5,53.06603379939529,0.0,-0.0,-0.0,3354.000000000001,223.60000000000005,3354.000000000001,0.0,0.0,0.0,0.0,0.0,0.0,723129.7502527124,593.658,946729.7502527125,optimal,appsi_highs,local,optimized
S5,Depot and nearby rooftops,R1,"Internal depot roofs, conservative",PZ039,El Refugio,4095.0,110.5606705870194,0.0,-0.0,0.0,27735.0,1733.4375,27735.0,0.0,0.0,0.0,0.0,0.0,0.0,5948263.552318767,4909.094999999999,7681701.052318767,optimal,appsi_highs,local,optimized
S5,Depot and nearby rooftops,R1,"Internal depot roofs, conservative",PZ040,Aeropuerto,4290.0,116.76465644982248,0.0,-0.0,0.0,28956.0,1930.4000000000012,28956.0,0.0,0.0,0.0,0.0,0.0,0.0,6242977.056743451,5125.2119999999995,8173377.056743451,optimal,appsi_highs,local,optimized
S5,Depot and nearby rooftops,R1,"Internal depot roofs, conservative",PZ041,Usme,4485.0,18.27096534361959,18.27096534361959,-0.0,0.0,33547.63439294316,1973.3902584084328,33615.25,0.0,67.61560705683107,67.61560705683107,0.0,0.0,0.0,7428426.703649293,5937.9312875509395,9416994.377652742,optimal,appsi_highs,local,optimized
S5,Depot and nearby rooftops,R1,"Internal depot roofs, conservative",PZ047,Venecia,5752.5,0.0,0.0,0.0,0.0,34988.5,2332.566666666667,34988.5,0.0,0.0,0.0,0.0,0.0,0.0,7543597.2768983375,6192.9645,9876163.943565004,optimal,appsi_highs,local,optimized
S5,Depot and nearby rooftops,R1,"Internal depot roofs, conservative",PZ048,Venecia,7117.5,0.0,0.0,0.0,0.0,41628.99999999999,2775.2666666666673,41628.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,8975303.629478281,7368.332999999999,11750570.296144947,optimal,appsi_highs,local,optimized
S5,Depot and nearby rooftops,R1,"Internal depot roofs, conservative",PZ049,Escritorio IV,13600.0,0.0,0.0,0.0,0.0,38066.49999999999,2537.766666666667,38066.49999999999,0.0,0.0,0.0,0.0,0.0,0.0,8207220.8223001985,6737.770499999998,10744987.488966865,optimal,appsi_highs,local,optimized
S5,Depot and nearby rooftops,R1,"Internal depot roofs, conservative",PZ050,Usme II,7702.5,265.1990981766183,0.0,-0.0,0.0,46654.5,3110.300000000001,46654.5,0.0,0.0,0.0,0.0,-4.547473508864641e-13,-4.1040948417503385e-13,10058812.442804163,8257.846499999998,13169112.442804163,optimal,appsi_highs,local,optimized
