depot_id,depot_name,operator_family,concesionario_operacion,zone,zone_norm,component,assignment_method,assignment_confidence,route_code,route_label,route_total_validations,operator_total_validations,route_share_operator,route_bus_count_proxy,route_daily_energy_kwh_proxy,gtfs_route_id_match,gtfs_short_name_match,gtfs_any_match,source_note
PZ040,Aeropuerto,E SOMOS FONTIBON,E-Somos Fontibón S.A.S.,Fontibón II,FONTIBON II,Zonal,fontibon_ii_to_aeropuerto_proxy,medium,10020,KA302,8764.818181818182,40148.68181818182,0.21830899010609425,27.506932753367877,6271.580667767876,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,E SOMOS FONTIBON,E-Somos Fontibón S.A.S.,Fontibón II,FONTIBON II,Zonal,fontibon_ii_to_aeropuerto_proxy,medium,10028,KL304,7485.272727272728,40148.68181818182,0.18643881662592793,23.491290894866918,5356.0143240296575,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,E SOMOS FONTIBON,E-Somos Fontibón S.A.S.,Fontibón II,FONTIBON II,Zonal,fontibon_ii_to_aeropuerto_proxy,medium,10029,KB303,10861.772727272728,40148.68181818182,0.2705387134865743,34.08787789930837,7772.036161042307,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,E SOMOS FONTIBON,E-Somos Fontibón S.A.S.,Fontibón II,FONTIBON II,Zonal,fontibon_ii_to_aeropuerto_proxy,medium,10030,KA305,6884.636363636364,40148.68181818182,0.1714785156537461,21.60629297237201,4926.2347977008185,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,E SOMOS FONTIBON,E-Somos Fontibón S.A.S.,Fontibón II,FONTIBON II,Zonal,fontibon_ii_to_aeropuerto_proxy,medium,10032,KA334,5744.454545454546,40148.68181818182,0.14307953051781389,18.028020845244548,4110.388752715758,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,E SOMOS FONTIBON,E-Somos Fontibón S.A.S.,Fontibón II,FONTIBON II,Zonal,fontibon_ii_to_aeropuerto_proxy,medium,10665,AF019,337.6818181818182,40148.68181818182,0.00841078219481903,1.0597585565471976,241.62495089276106,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,E SOMOS FONTIBON,E-Somos Fontibón S.A.S.,Fontibón II,FONTIBON II,Zonal,fontibon_ii_to_aeropuerto_proxy,medium,10675,UNICENTRO,38.36363636363637,40148.68181818182,0.000955539126723282,0.12039792996713353,27.450728032506444,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,E SOMOS FONTIBON,E-Somos Fontibón S.A.S.,Fontibón II,FONTIBON II,Zonal,fontibon_ii_to_aeropuerto_proxy,medium,10676,SEPTIMAZO,18.636363636363633,40148.68181818182,0.00046418369900064633,0.05848714607408144,13.335069304890569,True,False,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,E SOMOS FONTIBON,E-Somos Fontibón S.A.S.,Fontibón II,FONTIBON II,Zonal,fontibon_ii_to_aeropuerto_proxy,medium,10677,1 DE MAYO,13.045454545454547,40148.68181818182,0.0003249285893004525,0.04094100225185702,9.3345485134234,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ049,Escritorio IV,ZMO FONTIBON III,ZMO Fontibón III S.A.S.,Fontibón III,FONTIBON III,Zonal,public_anchor_fontibon_iii_escritorio_enelx,high,10033,KL328,4946.681818181818,43407.545454545456,0.11395903100215085,21.994092983415115,4338.021453643375,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ049,Escritorio IV,ZMO FONTIBON III,ZMO Fontibón III S.A.S.,Fontibón III,FONTIBON III,Zonal,public_anchor_fontibon_iii_escritorio_enelx,high,10036,KL312,8787.363636363636,43407.545454545456,0.20243862085142297,39.07065382432464,7706.129760640692,True,False,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ049,Escritorio IV,ZMO FONTIBON III,ZMO Fontibón III S.A.S.,Fontibón III,FONTIBON III,Zonal,public_anchor_fontibon_iii_escritorio_enelx,high,10037,KH317,5259.818181818182,43407.545454545456,0.12117290039645391,23.386369776515604,4612.628212941613,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ049,Escritorio IV,ZMO FONTIBON III,ZMO Fontibón III S.A.S.,Fontibón III,FONTIBON III,Zonal,public_anchor_fontibon_iii_escritorio_enelx,high,10038,KH308,7901.363636363636,43407.545454545456,0.1820274229658438,35.13129263240785,6929.146896329293,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ049,Escritorio IV,ZMO FONTIBON III,ZMO Fontibón III S.A.S.,Fontibón III,FONTIBON III,Zonal,public_anchor_fontibon_iii_escritorio_enelx,high,10039,KB326,4128.0,43407.545454545456,0.09509867367005737,18.354044018321073,3620.0736612612386,True,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ049,Escritorio IV,ZMO FONTIBON III,ZMO Fontibón III S.A.S.,Fontibón III,FONTIBON III,Zonal,public_anchor_fontibon_iii_escritorio_enelx,high,10040,KA324,6241.5,43407.545454545456,0.14378836524022845,27.75115449136409,5473.519805417156,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ049,Escritorio IV,ZMO FONTIBON III,ZMO Fontibón III S.A.S.,Fontibón III,FONTIBON III,Zonal,public_anchor_fontibon_iii_escritorio_enelx,high,10041,KL329,5147.545454545454,43407.545454545456,0.11858642087781134,22.887179229417587,4514.169990345205,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ049,Escritorio IV,ZMO FONTIBON III,ZMO Fontibón III S.A.S.,Fontibón III,FONTIBON III,Zonal,public_anchor_fontibon_iii_escritorio_enelx,high,10162,KA332,109.68181818181817,43407.545454545456,0.002526791529750797,0.48767076524190384,96.18610976725871,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ049,Escritorio IV,ZMO FONTIBON III,ZMO Fontibón III S.A.S.,Fontibón III,FONTIBON III,Zonal,public_anchor_fontibon_iii_escritorio_enelx,high,10580,AA003,885.5909090909091,43407.545454545456,0.020401773466280474,3.9375422789921317,776.6241096541656,True,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ047,Venecia,MUEVE FONTIBON,Mueve Fontibón S.A.S.,Fontibón IV,FONTIBON IV,Zonal,fontibon_iv_to_venecia_proxy,medium,10084,KC315,9215.681818181818,52115.86363636363,0.17683064570288753,30.414871060896655,6187.039047175481,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ047,Venecia,MUEVE FONTIBON,Mueve Fontibón S.A.S.,Fontibón IV,FONTIBON IV,Zonal,fontibon_iv_to_venecia_proxy,medium,10085,KH322,6142.090909090909,52115.86363636363,0.11785453565438547,20.2709801325543,4123.553420743466,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ047,Venecia,MUEVE FONTIBON,Mueve Fontibón S.A.S.,Fontibón IV,FONTIBON IV,Zonal,fontibon_iv_to_venecia_proxy,medium,10086,KC321,8825.59090909091,52115.86363636363,0.16934557528723154,29.127438949403825,5925.147660937301,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ047,Venecia,MUEVE FONTIBON,Mueve Fontibón S.A.S.,Fontibón IV,FONTIBON IV,Zonal,fontibon_iv_to_venecia_proxy,medium,10087,KC323,10334.5,52115.86363636363,0.1982985463333883,34.10734996934279,6938.1686883857565,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ047,Venecia,MUEVE FONTIBON,Mueve Fontibón S.A.S.,Fontibón IV,FONTIBON IV,Zonal,fontibon_iv_to_venecia_proxy,medium,10088,KA319,8682.0,52115.86363636363,0.16659035069587083,28.65354031968978,5828.7464853224765,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ047,Venecia,MUEVE FONTIBON,Mueve Fontibón S.A.S.,Fontibón IV,FONTIBON IV,Zonal,fontibon_iv_to_venecia_proxy,medium,10089,KA306,7423.545454545454,52115.86363636363,0.14244310535354354,24.50021412080949,4983.8705916624585,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ047,Venecia,MUEVE FONTIBON,Mueve Fontibón S.A.S.,Fontibón IV,FONTIBON IV,Zonal,fontibon_iv_to_venecia_proxy,medium,10645,BD995,1421.6363636363635,52115.86363636363,0.02727838060126519,4.691881463417612,954.4296196673671,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ047,Venecia,MUEVE FONTIBON,Mueve Fontibón S.A.S.,Fontibón IV,FONTIBON IV,Zonal,fontibon_iv_to_venecia_proxy,medium,10675,UNICENTRO,41.59090909090909,52115.86363636363,0.0007980470088936453,0.137264085529707,27.92246777067531,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ047,Venecia,MUEVE FONTIBON,Mueve Fontibón S.A.S.,Fontibón IV,FONTIBON IV,Zonal,fontibon_iv_to_venecia_proxy,medium,10676,SEPTIMAZO,12.272727272727273,52115.86363636363,0.00023548928131287894,0.04050415638581518,8.239416719215665,True,False,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ047,Venecia,MUEVE FONTIBON,Mueve Fontibón S.A.S.,Fontibón IV,FONTIBON IV,Zonal,fontibon_iv_to_venecia_proxy,medium,10677,1 DE MAYO,16.954545454545453,52115.86363636363,0.0003253240812211253,0.05595574197003355,11.382601615805342,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ048,Venecia,ZMO FONTIBON V,ZMO Fontibón V S.A.S.,Fontibón V,FONTIBON V,Zonal,fontibon_v_to_venecia_ii_proxy,medium,10038,KH308,4.2727272727272725,56520.86363636363,7.559557653288126e-05,0.016101857801503708,3.146968255487314,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ048,Venecia,ZMO FONTIBON V,ZMO Fontibón V S.A.S.,Fontibón V,FONTIBON V,Zonal,fontibon_v_to_venecia_ii_proxy,medium,10162,KA332,8622.818181818182,56520.86363636363,0.1525599155259643,32.49526200703039,6350.916723430368,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ048,Venecia,ZMO FONTIBON V,ZMO Fontibón V S.A.S.,Fontibón V,FONTIBON V,Zonal,fontibon_v_to_venecia_ii_proxy,medium,10164,KL331,7795.681818181818,56520.86363636363,0.13792573780076384,29.378182151562697,5741.710538907998,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ048,Venecia,ZMO FONTIBON V,ZMO Fontibón V S.A.S.,Fontibón V,FONTIBON V,Zonal,fontibon_v_to_venecia_ii_proxy,medium,10165,KH327,5743.181818181818,56520.86363636363,0.10161171377584625,21.643295034255253,4229.994032774704,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ048,Venecia,ZMO FONTIBON V,ZMO Fontibón V S.A.S.,Fontibón V,FONTIBON V,Zonal,fontibon_v_to_venecia_ii_proxy,medium,10167,KG311,5291.227272727273,56520.86363636363,0.09361547103684159,19.94009533084726,3897.1184437926786,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ048,Venecia,ZMO FONTIBON V,ZMO Fontibón V S.A.S.,Fontibón V,FONTIBON V,Zonal,fontibon_v_to_venecia_ii_proxy,medium,10169,KL325,6847.818181818182,56520.86363636363,0.12115558293437903,25.806139165022735,5043.585761975265,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ048,Venecia,ZMO FONTIBON V,ZMO Fontibón V S.A.S.,Fontibón V,FONTIBON V,Zonal,fontibon_v_to_venecia_ii_proxy,medium,10170,KH318,11325.5,56520.86363636363,0.20037733451605563,42.68037225191985,8341.50805856888,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ048,Venecia,ZMO FONTIBON V,ZMO Fontibón V S.A.S.,Fontibón V,FONTIBON V,Zonal,fontibon_v_to_venecia_ii_proxy,medium,10171,KB314,10890.363636363636,56520.86363636363,0.19267864883361654,41.040552201560324,8021.0194722946235,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10174,19-2,1641.590909090909,262797.45454545453,0.006246601253921098,0.006246601253921098,1.4242250858940102,True,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10178,19-12,3811.4545454545455,262797.45454545453,0.014503392173440176,0.014503392173440176,3.30677341554436,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10183,19-10,780.4090909090909,262797.45454545453,0.00296962195565752,0.00296962195565752,0.6770738058899146,True,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10185,T52,2956.818181818182,262797.45454545453,0.011251319716670842,0.011251319716670842,2.5653008954009517,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10189,T55,1845.0454545454545,262797.45454545453,0.007020788910367197,0.007020788910367197,1.6007398715637209,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10190,19-7,3450.4545454545455,262797.45454545453,0.013129710679361776,0.013129710679361776,2.993574034894485,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10191,T62,4383.363636363636,262797.45454545453,0.016679627448999784,0.016679627448999784,3.8029550583719507,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10192,19-11,947.8181818181818,262797.45454545453,0.0036066490197082302,0.0036066490197082302,0.8223159764934765,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10197,T08,446.2727272727273,262797.45454545453,0.0016981622902117498,0.0016981622902117498,0.38718100216827894,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10200,CB100,669.0454545454545,262797.45454545453,0.0025458597219012776,0.0025458597219012776,0.5804560165934913,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10206,CG157,7025.045454545455,262797.45454545453,0.026731786526228984,0.026731786526228984,6.094847327980208,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10207,CC146,550.1363636363636,262797.45454545453,0.002093385434755837,0.002093385434755837,0.4772918791243308,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10208,FC404,7838.318181818182,262797.45454545453,0.029826461581888855,0.029826461581888855,6.800433240670659,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10209,CC160,90.5,262797.45454545453,0.00034437167649333813,0.00034437167649333813,0.0785167422404811,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10215,CA103,5459.363636363636,262797.45454545453,0.0207740354479703,0.0207740354479703,4.736480082137228,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10229,GC509,11776.454545454546,262797.45454545453,0.044811904916748885,0.044811904916748885,10.217114321018746,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10241,GA507,4961.272727272727,262797.45454545453,0.018878693995929115,0.018878693995929115,4.304342231071838,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10245,FF402,3071.227272727273,262797.45454545453,0.01168667055028899,0.01168667055028899,2.6645608854658898,True,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10246,T53,1720.3636363636365,262797.45454545453,0.0065463481727372486,0.0065463481727372486,1.4925673833840927,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10247,39,5316.363636363636,262797.45454545453,0.020229890146991877,0.020229890146991877,4.612414953514148,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10250,CA117,5155.5,262797.45454545453,0.01961776992443541,0.01961776992443541,4.472851542771274,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10259,579,8051.090909090909,262797.45454545453,0.03063610689462884,0.03063610689462884,6.985032371975375,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10262,953,3465.1363636363635,262797.45454545453,0.013185578108546783,0.013185578108546783,3.0063118087486664,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10267,T11,10992.454545454546,262797.45454545453,0.04182861879110494,0.04182861879110494,9.536925084371926,True,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10277,166,5559.363636363636,262797.45454545453,0.0211545566374657,0.0211545566374657,4.82323891334218,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10285,FC401,5779.363636363636,262797.45454545453,0.021991703254355583,0.021991703254355583,5.014108341993073,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10290,FH733,4083.363636363636,262797.45454545453,0.015538063880513578,0.015538063880513578,3.5426785647570957,True,False,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10294,TC30,5527.681818181818,262797.45454545453,0.021034000606066475,0.021034000606066475,4.795752138183157,True,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10296,8-10,2747.6363636363635,262797.45454545453,0.01045533857391728,0.01045533857391728,2.38381719485314,True,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10300,E61,2198.4545454545455,262797.45454545453,0.008365585386879353,0.008365585386879353,1.9073534682084925,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10302,CG156,3919.318181818182,262797.45454545453,0.01491383616556408,0.01491383616556408,3.4003546457486102,True,False,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10318,P7,7565.045454545455,262797.45454545453,0.028786600949504148,0.028786600949504148,6.563345016486946,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10325,576,2610.818181818182,262797.45454545453,0.009934716401016754,0.009934716401016754,2.2651153394318198,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10348,GG525,1459.1363636363637,262797.45454545453,0.005552323047269035,0.005552323047269035,1.26592965477734,True,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10349,GK542,6368.818181818182,262797.45454545453,0.024234702702253932,0.024234702702253932,5.5255122161138965,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10351,GF511,6491.090909090909,262797.45454545453,0.02469997633850058,0.02469997633850058,5.631594605178132,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10353,GF512,6782.136363636364,262797.45454545453,0.025807465964109245,0.025807465964109245,5.884102239816908,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10356,FH408,9684.863636363636,262797.45454545453,0.03685295831009848,0.03685295831009848,8.402474494702453,False,False,False,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10361,FF409,3177.590909090909,262797.45454545453,0.012091406724570462,0.012091406724570462,2.7568407332020652,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10362,FA410,7777.727272727273,262797.45454545453,0.02959590033389005,0.02959590033389005,6.747865276126931,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10370,FL416,5259.409090909091,262797.45454545453,0.020013166033156542,0.020013166033156542,4.563001855559691,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10372,FF417,5644.363636363636,262797.45454545453,0.02147799964853679,0.02147799964853679,4.896983919866388,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10374,GK527,2293.7272727272725,262797.45454545453,0.008728118301962243,0.008728118301962243,1.9900109728473916,True,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10376,GH529,4807.909090909091,262797.45454545453,0.018295112862584804,0.018295112862584804,4.171285732669335,True,False,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10379,FA426,1476.2272727272727,262797.45454545453,0.0056173575778373395,0.0056173575778373395,1.2807575277469134,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10384,GL533,5304.181818181818,262797.45454545453,0.020183535747544255,0.020183535747544255,4.60184615044009,True,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10388,7,6371.954545454546,262797.45454545453,0.024246637230469926,0.024246637230469926,5.528233288547143,True,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10435,CC159,1135.6363636363637,262797.45454545453,0.004321336999251412,0.004321336999251412,0.9852648358293219,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10450,BC925,1003.9090909090909,262797.45454545453,0.0038200868141797417,0.0038200868141797417,0.8709797936329812,False,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
PZ040,Aeropuerto,MASIVO CAPITAL,Masivo Capital S.A.S.,Kennedy,KENNEDY,Zonal,nearest_western_electric_depot_proxy,low,10539,FF425,874.1363636363636,262797.45454545453,0.003326274088720937,0.003326274088720937,0.7583904922283736,True,True,True,Operator-route shares from March 2026 SITP zonal validation profiles.
